LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Wed Oct 08 18:05:47 +0530 2025
 470 atoms
 460 bonds
 900 angles
 1260 dihedrals
 0 impropers
 2 atom types
 2 bond types
 3 angle types
 3 dihedral types
 0 improper types
 0 20  xlo xhi
 0 20   ylo yhi
 0 20   zlo zhi

# Pair Coeffs
#
# 1  C
# 2  H

# Bond Coeffs
#
# 1  C-C
# 2  C-H

# Angle Coeffs
#
# 1  C-C-C
# 2  C-C-H
# 3  H-C-H

# Dihedral Coeffs
#
# 1  C-C-C-C
# 2  C-C-C-H
# 3  H-C-C-H

 Masses

 1 12.010700 # C
 2 1.007940 # H

 Atoms # full

105	3	2	0.09	5.653	9.795	3.046	#	H	UNL
106	3	1	-0.18	8.095	11.115	2.963	#	C	UNL
107	3	2	0.09	7.566	10.83	0.88	#	H	UNL
108	3	2	0.09	7.774	9.327	1.78	#	H	UNL
109	3	1	-0.18	9.614	11.183	2.708	#	C	UNL
110	3	2	0.09	7.69	12.129	3.027	#	H	UNL
111	3	2	0.09	7.906	10.624	3.922	#	H	UNL
112	3	1	-0.18	10.34	11.951	3.833	#	C	UNL
113	3	2	0.09	10.018	10.169	2.641	#	H	UNL
114	3	2	0.09	9.801	11.677	1.75	#	H	UNL
115	3	1	-0.18	11.86	12.025	3.564	#	C	UNL
116	3	2	0.09	9.932	12.962	3.905	#	H	UNL
117	3	2	0.09	10.152	11.449	4.785	#	H	UNL
118	3	1	-0.18	12.618	12.865	4.616	#	C	UNL
119	3	2	0.09	12.28	11.017	3.526	#	H	UNL
120	3	2	0.09	12.022	12.477	2.583	#	H	UNL
121	3	1	-0.18	12.662	12.192	6.007	#	C	UNL
122	3	2	0.09	13.642	13.011	4.263	#	H	UNL
123	3	2	0.09	12.163	13.856	4.696	#	H	UNL
124	3	1	-0.18	13.535	13.002	6.988	#	C	UNL
125	3	2	0.09	11.652	12.108	6.413	#	H	UNL
126	3	2	0.09	13.067	11.182	5.911	#	H	UNL
127	3	1	-0.18	13.595	12.326	8.375	#	C	UNL
128	3	2	0.09	14.547	13.093	6.585	#	H	UNL
129	3	2	0.09	13.129	14.012	7.092	#	H	UNL
130	3	1	-0.18	14.485	13.126	9.348	#	C	UNL
131	3	2	0.09	12.586	12.245	8.785	#	H	UNL
132	3	2	0.09	13.991	11.313	8.268	#	H	UNL
133	3	1	-0.18	14.558	12.444	10.73	#	C	UNL
134	3	2	0.09	15.493	13.214	8.932	#	H	UNL
135	3	2	0.09	14.086	14.138	9.461	#	H	UNL
136	3	1	-0.18	15.458	13.24	11.699	#	C	UNL
137	3	2	0.09	13.553	12.362	11.15	#	H	UNL
138	3	2	0.09	14.953	11.431	10.616	#	H	UNL
139	3	1	-0.18	15.537	12.557	13.077	#	C	UNL
140	3	2	0.09	16.464001	13.325	11.283	#	H	UNL
141	3	2	0.09	15.064	14.252	11.821	#	H	UNL
142	4	1	-0.18	13.113	7.758	18.952	#	C	UNL
143	4	1	-0.18	13.287	8.115	17.465	#	C	UNL
144	4	2	0.09	19.229	15.176	4.597	#	H	UNL
145	4	2	0.09	17.958	15.431	5.802	#	H	UNL
146	4	2	0.09	19.663	15.612	6.258	#	H	UNL
147	4	2	0.09	13.355	6.707	19.128	#	H	UNL
148	4	2	0	13.765	8.375	19.575001	#	H	UNL
149	4	2	0	12.079	7.929	19.264	#	H	UNL
150	4	1	-0.18	14.738	7.882	16.997999	#	C	UNL
151	4	2	0.09	12.605	7.506	16.867001	#	H	UNL
152	4	2	0.09	13.014	9.162	17.312	#	H	UNL
153	4	1	-0.18	14.914	8.243	15.508	#	C	UNL
154	4	2	0.09	15.007	6.833	17.152	#	H	UNL
155	4	2	0.09	15.418	8.489	17.601999	#	H	UNL
156	4	1	-0.18	16.363001	7.999	15.041	#	C	UNL
157	4	2	0.09	14.23	7.64	14.903	#	H	UNL
158	4	2	0.09	14.651	9.293	15.354	#	H	UNL
159	4	1	-0.18	16.542999	8.365	13.552	#	C	UNL
160	4	2	0.09	17.047001	8.6	15.648	#	H	UNL
161	4	2	0.09	16.622999	6.948	15.192	#	H	UNL
162	4	1	-0.18	17.993999	8.107	13.088	#	C	UNL
